OrderID,OrderDate,CustomerID,PaymentMethod,OrderStatus
O04388,2024-03-06,C0292,Debit Card,Delivered
O04389,2024-03-10,C0969,UPI,Returned
O04390,2026-03-19,C0464,UPI,Delivered
O04391,2025-03-22,C0804,Credit Card,Delivered
O04392,2025-02-19,C0560,Debit Card,Delivered
O04393,2025-06-15,C0819,Debit Card,Delivered
O04394,2025-03-16,C0097,Credit Card,Delivered
O04395,2026-01-07,C0887,Debit Card,Delivered
O04396,2025-04-08,C0095,Credit Card,Delivered
O04397,2026-07-09,C0326,COD,Delivered
O04398,2025-01-30,C0074,UPI,Delivered
O04399,2025-12-11,C0336,Debit Card,Returned
O04400,2025-07-04,C0068,Credit Card,Delivered
O04401,2025-10-18,C0758,UPI,Delivered
O04402,2025-07-10,C0918,Debit Card,Delivered
O04403,2025-01-29,C0077,UPI,Delivered
O04404,2024-11-21,C0208,Credit Card,Cancelled
O04405,2026-06-11,C0884,Credit Card,Delivered
O04406,2026-07-07,C0766,UPI,Delivered
O04407,2024-03-31,C0221,Credit Card,Delivered
O04408,2026-01-19,C0262,Credit Card,Delivered
O04409,2024-03-10,C0410,Debit Card,Delivered
O04410,2024-06-14,C0331,Net Banking,Delivered
O04411,2025-10-03,C0344,UPI,Delivered
O04412,2024-08-01,C0989,Credit Card,Delivered
O04413,2026-05-01,C0771,COD,Delivered
O04414,2025-08-23,C0820,UPI,Delivered
O04415,2024-11-30,C0074,Credit Card,Delivered
O04416,2026-02-02,C0637,Net Banking,Delivered
O04417,2025-01-03,C0700,Debit Card,Cancelled
O04418,2026-05-10,C0254,UPI,Delivered
O04419,2025-08-06,C0959,Credit Card,Returned
O04420,2025-11-07,C0833,Credit Card,Delivered
O04421,2024-02-18,C0820,COD,Delivered
O04422,2024-02-21,C0747,UPI,Delivered
O04423,2024-10-15,C0986,COD,Delivered
O04424,2026-02-28,C0762,Credit Card,Delivered
O04425,2025-09-17,C0332,UPI,Delivered
O04426,2024-08-26,C0398,Credit Card,Delivered
O04427,2024-05-12,C0345,Debit Card,Delivered
O04428,2026-02-24,C0584,UPI,Delivered
O04429,2024-06-14,C0747,UPI,Delivered
O04430,2025-01-08,C0836,COD,Delivered
O04431,2025-01-07,C0668,COD,Delivered
O04432,2026-03-15,C0455,UPI,Delivered
O04433,2025-04-22,C0906,UPI,Cancelled
O04434,2026-01-24,C0115,Net Banking,Returned
O04435,2025-04-23,C0313,Debit Card,Delivered
O04436,2026-04-11,C0228,UPI,Delivered
O04437,2025-10-11,C0834,COD,Delivered
O04438,2025-08-13,C0858,UPI,Delivered
O04439,2025-11-12,C0245,Debit Card,Delivered
O04440,2025-09-26,C0818,Credit Card,Cancelled
O04441,2025-11-18,C0526,Credit Card,Delivered
O04442,2024-10-26,C0528,UPI,Delivered
O04443,2024-03-22,C0950,Debit Card,Delivered
O04444,2024-03-27,C0427,COD,Delivered
O04445,2024-08-12,C0042,Credit Card,Delivered
O04446,2024-01-16,C0465,Credit Card,Delivered
O04447,2026-04-01,C0622,UPI,Delivered
O04448,2024-12-23,C0278,COD,Delivered
O04449,2024-06-11,C0836,COD,Returned
O04450,2025-09-01,C0019,Net Banking,Delivered
O04451,2025-10-29,C0066,Credit Card,Delivered
O04452,2025-05-28,C0167,COD,Delivered
O04453,2024-12-15,C0585,UPI,Delivered
O04454,2026-06-27,C0403,Credit Card,Delivered
O04455,2025-11-11,C0912,Credit Card,Delivered
O04456,2025-04-08,C0822,Credit Card,Delivered
O04457,2026-04-06,C0409,Net Banking,Delivered
O04458,2026-04-16,C0112,Debit Card,Delivered
O04459,2025-01-09,C0274,UPI,Delivered
O04460,2024-04-01,C0407,UPI,Cancelled
O04461,2024-06-29,C0373,UPI,Delivered
O04462,2026-01-12,C0597,Credit Card,Delivered
O04463,2024-10-27,C0651,UPI,Delivered
O04464,2025-10-21,C0039,UPI,Delivered
O04465,2026-03-02,C0105,Debit Card,Delivered
O04466,2024-07-07,C0324,COD,Cancelled
O04467,2026-05-08,C0793,COD,Delivered
O04468,2026-05-11,C0959,COD,Delivered
O04469,2024-11-09,C0992,Net Banking,Returned
O04470,2025-05-07,C0414,UPI,Delivered
O04471,2026-07-11,C0429,COD,Delivered
O04472,2026-07-10,C0635,Credit Card,Cancelled
O04473,2024-05-07,C0730,Debit Card,Delivered
O04474,2025-06-02,C0889,Credit Card,Delivered
O04475,2025-03-01,C0061,Net Banking,Delivered
O04476,2025-07-12,C0612,Credit Card,Delivered
O04477,2025-07-18,C0307,UPI,Delivered
O04478,2024-07-05,C0354,Credit Card,Delivered
O04479,2025-07-03,C0393,UPI,Delivered
O04480,2025-03-28,C0204,COD,Delivered
O04481,2025-04-15,C0258,Credit Card,Delivered
O04482,2026-01-07,C0486,Credit Card,Delivered
O04483,2025-07-18,C0517,COD,Delivered
O04484,2026-06-29,C0446,Debit Card,Delivered
O04485,2024-08-11,C0709,UPI,Delivered
O04486,2024-06-02,C0180,UPI,Delivered
O04487,2025-07-13,C0342,Credit Card,Delivered
O04488,2024-12-16,C0133,COD,Delivered
O04489,2024-05-26,C0443,Net Banking,Cancelled
O04490,2026-06-23,C0836,COD,Delivered
O04491,2025-07-29,C0253,UPI,Delivered
O04492,2024-12-14,C0265,UPI,Delivered
O04493,2024-06-30,C0093,UPI,Cancelled
O04494,2025-09-28,C0662,Net Banking,Delivered
O04495,2024-06-27,C0411,UPI,Delivered
O04496,2024-02-08,C0138,UPI,Delivered
O04497,2026-02-10,C0208,Credit Card,Delivered
O04498,2026-06-12,C0637,Credit Card,Delivered
O04499,2024-01-03,C0746,Debit Card,Delivered
O04500,2024-03-04,C0573,Credit Card,Cancelled
O04501,2024-01-29,C0307,Credit Card,Delivered
O04502,2025-01-06,C0266,Credit Card,Cancelled
O04503,2025-06-06,C0646,COD,Delivered
O04504,2024-04-06,C0318,Credit Card,Delivered
O04505,2026-05-19,C0113,UPI,Cancelled
O04506,2025-03-17,C0901,UPI,Delivered
O04507,2024-07-21,C0378,UPI,Delivered
O04508,2025-02-14,C0454,COD,Delivered
O04509,2024-01-21,C0191,UPI,Cancelled
O04510,2025-07-04,C0891,COD,Delivered
O04511,2026-01-04,C0440,UPI,Delivered
O04512,2024-04-11,C0187,COD,Delivered
O04513,2024-02-15,C0831,Net Banking,Cancelled
O04514,2024-03-06,C0367,Credit Card,Returned
O04515,2025-08-25,C0089,Debit Card,Delivered
O04516,2024-06-12,C0187,UPI,Delivered
O04517,2024-04-20,C0819,Credit Card,Cancelled
O04518,2024-12-03,C0946,UPI,Delivered
O04519,2024-05-02,C0132,Credit Card,Delivered
O04520,2025-12-05,C0872,Net Banking,Delivered
O04521,2025-03-22,C0635,UPI,Delivered
O04522,2025-09-02,C0560,Net Banking,Delivered
O04523,2024-10-17,C0800,Credit Card,Delivered
O04524,2025-11-01,C0376,Credit Card,Delivered
O04525,2025-02-15,C0691,COD,Cancelled
O04526,2025-09-06,C0692,Debit Card,Delivered
O04527,2026-06-15,C0099,Debit Card,Delivered
O04528,2024-10-07,C0842,Debit Card,Delivered
O04529,2024-02-12,C0034,COD,Delivered
O04530,2025-04-30,C0932,UPI,Delivered
O04531,2025-08-18,C0582,Debit Card,Delivered
O04532,2025-12-03,C0171,Credit Card,Delivered
O04533,2024-02-20,C0366,UPI,Delivered
O04534,2026-06-16,C0784,UPI,Delivered
O04535,2024-07-28,C0059,UPI,Delivered
O04536,2024-05-05,C0181,Credit Card,Delivered
O04537,2025-05-06,C0019,COD,Delivered
O04538,2025-05-23,C0226,Net Banking,Delivered
O04539,2025-08-03,C0473,Credit Card,Delivered
O04540,2026-02-15,C0095,UPI,Delivered
O04541,2024-09-14,C0881,UPI,Delivered
O04542,2026-07-18,C0297,Credit Card,Delivered
O04543,2024-07-06,C0593,Debit Card,Delivered
O04544,2024-08-17,C0175,UPI,Delivered
O04545,2024-07-07,C0222,Credit Card,Delivered
O04546,2025-02-18,C0615,COD,Delivered
O04547,2024-01-10,C0054,Debit Card,Delivered
O04548,2024-04-23,C0695,Net Banking,Delivered
O04549,2024-03-16,C0863,Debit Card,Delivered
O04550,2025-11-06,C0403,UPI,Delivered
O04551,2025-05-16,C0318,UPI,Cancelled
O04552,2024-03-25,C0867,Net Banking,Delivered
O04553,2024-02-18,C0349,Debit Card,Delivered
O04554,2025-05-09,C0443,Credit Card,Returned
O04555,2026-04-17,C0833,UPI,Delivered
O04556,2025-11-19,C0580,Debit Card,Returned
O04557,2025-01-21,C0540,UPI,Delivered
O04558,2025-01-23,C0786,UPI,Delivered
O04559,2024-08-05,C0282,UPI,Delivered
O04560,2025-12-01,C0360,Credit Card,Delivered
O04561,2024-12-11,C0915,UPI,Delivered
O04562,2024-08-17,C0823,UPI,Delivered
O04563,2024-09-11,C0631,Debit Card,Cancelled
O04564,2024-08-23,C0892,Credit Card,Delivered
O04565,2024-01-26,C0953,Credit Card,Delivered
O04566,2025-08-06,C0646,Credit Card,Delivered
O04567,2024-09-17,C0641,COD,Delivered
O04568,2026-02-04,C0008,UPI,Delivered
O04569,2024-09-27,C0993,UPI,Delivered
O04570,2024-05-02,C0563,Debit Card,Delivered
O04571,2025-10-17,C0491,UPI,Delivered
O04572,2024-09-13,C0341,Credit Card,Delivered
O04573,2025-10-17,C0472,Credit Card,Delivered
O04574,2025-02-24,C0793,COD,Returned
O04575,2024-09-15,C0687,COD,Delivered
O04576,2024-02-16,C0695,COD,Delivered
O04577,2026-05-12,C0704,UPI,Delivered
O04578,2025-06-08,C0249,COD,Delivered
O04579,2026-06-06,C0235,UPI,Delivered
O04580,2024-07-26,C0083,Debit Card,Delivered
O04581,2024-11-06,C0093,Debit Card,Delivered
O04582,2026-01-16,C0885,UPI,Delivered
O04583,2024-05-28,C0394,Debit Card,Delivered
O04584,2026-04-13,C0824,UPI,Delivered
O04585,2025-03-13,C0268,UPI,Delivered
O04586,2024-06-03,C0417,COD,Delivered
O04587,2025-11-08,C0632,UPI,Delivered
O04588,2024-03-30,C0583,UPI,Delivered
O04589,2025-11-28,C0529,Credit Card,Delivered
O04590,2026-04-09,C0253,COD,Delivered
O04591,2024-12-23,C0957,UPI,Delivered
O04592,2024-06-22,C0122,Credit Card,Delivered
O04593,2024-08-04,C0892,COD,Delivered
O04594,2026-06-25,C0010,UPI,Delivered
O04595,2025-03-31,C0799,UPI,Delivered
O04596,2026-02-14,C0316,Net Banking,Delivered
O04597,2025-08-31,C0838,Credit Card,Delivered
O04598,2025-09-20,C0273,Net Banking,Delivered
O04599,2024-07-17,C0306,UPI,Delivered
O04600,2026-04-11,C0805,COD,Delivered
O04601,2025-04-30,C0210,COD,Delivered
O04602,2025-06-16,C0958,UPI,Cancelled
O04603,2024-07-18,C0730,UPI,Delivered
O04604,2025-01-05,C0753,COD,Delivered
O04605,2026-05-02,C0886,Credit Card,Delivered
O04606,2025-03-23,C0464,Credit Card,Delivered
O04607,2024-09-04,C0712,Debit Card,Delivered
O04608,2026-02-26,C0728,Net Banking,Delivered
O04609,2024-09-20,C0717,Net Banking,Delivered
O04610,2024-02-27,C0925,UPI,Cancelled
O04611,2024-10-28,C0416,UPI,Delivered
O04612,2024-01-31,C0216,COD,Returned
O04613,2025-05-12,C0080,Net Banking,Delivered
O04614,2024-09-05,C0779,Debit Card,Delivered
O04615,2025-08-27,C0480,COD,Delivered
O04616,2026-02-15,C0902,Debit Card,Delivered
O04617,2024-09-27,C0891,UPI,Delivered
O04618,2025-08-28,C0547,Net Banking,Delivered
O04619,2025-10-27,C0801,Credit Card,Delivered
O04620,2025-01-28,C0018,UPI,Delivered
O04621,2026-03-07,C0165,UPI,Delivered
O04622,2025-05-16,C0525,Net Banking,Delivered
O04623,2025-08-14,C0202,COD,Returned
O04624,2026-03-14,C0741,UPI,Delivered
O04625,2024-03-24,C0346,UPI,Cancelled
O04626,2024-12-30,C0366,Credit Card,Delivered
O04627,2026-06-04,C0977,Net Banking,Delivered
O04628,2025-07-02,C0448,Debit Card,Delivered
O04629,2024-12-07,C0513,Credit Card,Delivered
O04630,2026-04-18,C0319,Debit Card,Returned
O04631,2025-02-10,C0217,UPI,Delivered
O04632,2025-02-28,C0034,Credit Card,Cancelled
O04633,2026-01-13,C0871,UPI,Delivered
O04634,2024-04-02,C0266,COD,Delivered
O04635,2026-04-27,C0640,UPI,Delivered
O04636,2025-09-05,C0724,Debit Card,Delivered
O04637,2025-02-15,C0775,UPI,Delivered
O04638,2025-03-07,C0824,Credit Card,Delivered
O04639,2025-11-08,C0080,UPI,Delivered
O04640,2024-06-07,C0677,UPI,Delivered
O04641,2024-01-14,C0413,UPI,Delivered
O04642,2025-01-07,C0252,Net Banking,Delivered
O04643,2024-08-12,C0012,Credit Card,Delivered
O04644,2025-05-19,C0401,Debit Card,Delivered
O04645,2024-03-13,C0816,Credit Card,Delivered
O04646,2024-09-05,C0724,Credit Card,Delivered
O04647,2025-05-25,C0282,Credit Card,Delivered
O04648,2025-08-25,C0112,COD,Delivered
O04649,2024-08-03,C0723,Credit Card,Returned
O04650,2025-08-24,C0378,UPI,Returned
O04651,2025-06-24,C0751,COD,Cancelled
O04652,2026-03-27,C0268,UPI,Delivered
O04653,2026-07-27,C0917,Net Banking,Delivered
O04654,2024-08-07,C0298,UPI,Cancelled
O04655,2026-04-19,C0317,Debit Card,Delivered
O04656,2025-12-27,C0570,UPI,Cancelled
O04657,2024-08-08,C0509,COD,Delivered
O04658,2025-01-23,C0950,Credit Card,Delivered
O04659,2025-07-07,C0546,UPI,Delivered
O04660,2025-10-08,C0775,UPI,Delivered
O04661,2024-02-11,C0365,Credit Card,Delivered
O04662,2025-11-06,C0547,Debit Card,Delivered
O04663,2026-05-22,C0271,Credit Card,Delivered
O04664,2024-10-09,C0961,UPI,Delivered
O04665,2024-02-27,C0474,Credit Card,Delivered
O04666,2026-03-24,C0739,Credit Card,Delivered
O04667,2026-04-13,C0537,UPI,Delivered
O04668,2025-06-20,C0234,UPI,Delivered
O04669,2024-03-13,C0059,Debit Card,Delivered
O04670,2026-06-03,C0251,COD,Cancelled
O04671,2026-07-11,C0847,UPI,Delivered
O04672,2024-05-08,C0086,Net Banking,Delivered
O04673,2025-08-21,C0763,UPI,Delivered
O04674,2026-04-21,C0390,Credit Card,Delivered
O04675,2025-03-01,C0180,Credit Card,Delivered
O04676,2025-10-26,C0719,UPI,Returned
O04677,2025-11-24,C0856,Credit Card,Delivered
O04678,2024-05-04,C0149,COD,Delivered
O04679,2024-03-07,C0583,COD,Delivered
O04680,2024-01-06,C0121,UPI,Cancelled
O04681,2025-09-28,C0765,UPI,Delivered
O04682,2024-11-09,C0605,COD,Delivered
O04683,2024-11-21,C0256,UPI,Cancelled
O04684,2025-07-18,C0766,Debit Card,Cancelled
O04685,2025-07-31,C0864,UPI,Delivered
O04686,2026-04-05,C0800,Credit Card,Delivered
O04687,2025-05-20,C0309,UPI,Delivered
O04688,2024-03-22,C0059,COD,Delivered
O04689,2025-08-21,C0069,COD,Cancelled
O04690,2024-01-02,C0446,UPI,Delivered
O04691,2024-07-22,C0388,Net Banking,Delivered
O04692,2025-10-23,C0086,Credit Card,Cancelled
O04693,2026-03-15,C0786,UPI,Delivered
O04694,2025-02-07,C0227,Net Banking,Delivered
O04695,2024-04-12,C0593,Credit Card,Delivered
O04696,2025-06-19,C0626,UPI,Delivered
O04697,2025-01-02,C0184,UPI,Returned
O04698,2024-07-30,C0792,COD,Delivered
O04699,2025-07-30,C0322,COD,Delivered
O04700,2024-07-27,C0909,Net Banking,Returned
O04701,2026-02-01,C0318,UPI,Returned
O04702,2026-06-15,C0566,Net Banking,Delivered
O04703,2024-04-26,C0399,UPI,Delivered
O04704,2025-09-19,C0709,COD,Delivered
O04705,2026-01-18,C0899,UPI,Delivered
O04706,2025-04-22,C0293,Credit Card,Delivered
O04707,2024-04-14,C0293,Credit Card,Delivered
O04708,2025-05-09,C0485,Net Banking,Delivered
O04709,2026-02-09,C0899,Net Banking,Delivered
O04710,2024-02-15,C0447,Credit Card,Cancelled
O04711,2026-04-02,C0803,Credit Card,Delivered
O04712,2024-11-26,C0692,Net Banking,Delivered
O04713,2024-08-03,C0983,UPI,Delivered
O04714,2025-05-06,C0892,Net Banking,Delivered
O04715,2026-03-23,C0412,COD,Delivered
O04716,2026-07-10,C0508,UPI,Delivered
O04717,2026-04-24,C0734,UPI,Delivered
O04718,2025-03-24,C0786,UPI,Delivered
O04719,2025-06-19,C0890,UPI,Cancelled
O04720,2025-05-25,C0244,Credit Card,Cancelled
O04721,2025-04-02,C0420,Debit Card,Delivered
O04722,2025-06-30,C0929,Credit Card,Delivered
O04723,2025-06-19,C0960,UPI,Delivered
O04724,2025-06-23,C0154,Debit Card,Delivered
O04725,2025-04-28,C0816,Debit Card,Delivered
O04726,2024-01-16,C0424,COD,Delivered
O04727,2025-07-24,C0273,UPI,Delivered
O04728,2024-08-30,C0936,Debit Card,Delivered
O04729,2024-07-25,C0647,COD,Delivered
O04730,2026-06-30,C0825,Credit Card,Returned
O04731,2024-09-27,C0520,Credit Card,Delivered
O04732,2026-01-30,C0128,UPI,Delivered
O04733,2026-02-17,C0373,COD,Delivered
O04734,2025-12-05,C0568,Credit Card,Delivered
O04735,2026-04-26,C0638,COD,Delivered
O04736,2025-12-30,C0159,Net Banking,Delivered
O04737,2024-04-24,C0571,Credit Card,Delivered
O04738,2025-08-02,C0570,Credit Card,Delivered
O04739,2024-10-25,C0652,UPI,Delivered
O04740,2026-04-16,C0176,UPI,Delivered
O04741,2025-04-27,C0927,Debit Card,Delivered
O04742,2025-01-31,C0620,Debit Card,Delivered
O04743,2025-01-28,C0211,Credit Card,Delivered
O04744,2024-03-15,C0447,Net Banking,Cancelled
O04745,2025-04-26,C0586,UPI,Returned
O04746,2024-04-12,C0167,Credit Card,Delivered
O04747,2024-10-23,C0460,Credit Card,Delivered
O04748,2024-06-26,C0916,UPI,Delivered
O04749,2024-08-02,C0357,COD,Delivered
O04750,2024-11-10,C0304,Debit Card,Delivered
O04751,2024-02-08,C0233,Credit Card,Delivered
O04752,2024-09-15,C0327,Credit Card,Delivered
O04753,2025-12-16,C0884,UPI,Delivered
O04754,2024-01-07,C0182,Credit Card,Delivered
O04755,2024-02-18,C0634,Debit Card,Delivered
O04756,2025-06-21,C0334,COD,Delivered
O04757,2024-06-09,C0715,Net Banking,Delivered
O04758,2026-05-18,C0967,UPI,Cancelled
O04759,2024-06-24,C0029,Credit Card,Delivered
O04760,2025-08-13,C0714,UPI,Delivered
O04761,2024-01-02,C0093,UPI,Cancelled
O04762,2026-06-13,C0841,Credit Card,Delivered
O04763,2025-03-30,C0868,Credit Card,Delivered
O04764,2026-07-16,C0688,UPI,Delivered
O04765,2025-10-05,C0330,Debit Card,Delivered
O04766,2024-10-02,C0723,Debit Card,Delivered
O04767,2025-05-12,C0184,UPI,Delivered
O04768,2025-09-20,C0095,Net Banking,Delivered
O04769,2025-11-06,C0785,UPI,Delivered
O04770,2026-03-10,C0649,Credit Card,Delivered
O04771,2024-01-28,C0749,Net Banking,Delivered
O04772,2024-11-28,C0353,Credit Card,Returned
O04773,2024-01-01,C0930,COD,Returned
O04774,2024-07-06,C0941,UPI,Delivered
O04775,2024-02-25,C0984,Credit Card,Delivered
O04776,2025-06-30,C0265,Credit Card,Delivered
O04777,2024-04-21,C0647,Debit Card,Delivered
O04778,2026-03-08,C0656,Net Banking,Delivered
O04779,2024-11-05,C0019,Debit Card,Delivered
O04780,2024-02-05,C0743,Net Banking,Delivered
O04781,2025-03-14,C0646,UPI,Delivered
O04782,2025-12-29,C0626,Credit Card,Delivered
O04783,2025-08-14,C0499,Debit Card,Delivered
O04784,2026-04-05,C0139,Credit Card,Delivered
O04785,2025-08-17,C0637,COD,Delivered
O04786,2025-07-30,C0716,UPI,Delivered
O04787,2024-11-20,C0573,Credit Card,Cancelled
O04788,2025-10-01,C0762,Credit Card,Delivered
O04789,2024-11-02,C0810,COD,Delivered
O04790,2025-06-17,C0525,COD,Returned
O04791,2025-12-28,C0908,UPI,Delivered
O04792,2025-09-10,C0255,UPI,Delivered
O04793,2024-04-18,C0085,Credit Card,Delivered
O04794,2025-01-06,C0458,Credit Card,Delivered
O04795,2024-12-22,C0532,COD,Delivered
O04796,2024-06-29,C0562,Credit Card,Delivered
O04797,2024-12-21,C0676,UPI,Delivered
O04798,2025-11-06,C0092,Credit Card,Delivered
O04799,2024-03-08,C0600,Credit Card,Delivered
O04800,2024-10-18,C0069,Net Banking,Returned
O04801,2025-11-22,C0037,UPI,Delivered
O04802,2024-06-29,C0765,UPI,Delivered
O04803,2025-04-10,C0764,COD,Delivered
O04804,2025-03-09,C0140,UPI,Delivered
O04805,2025-04-08,C0867,Debit Card,Returned
O04806,2025-11-11,C0893,Credit Card,Delivered
O04807,2026-07-02,C0680,Credit Card,Delivered
O04808,2025-06-17,C0566,UPI,Delivered
O04809,2024-03-06,C0898,UPI,Delivered
O04810,2024-01-21,C0178,Credit Card,Delivered
O04811,2025-09-03,C0809,UPI,Delivered
O04812,2025-01-18,C0813,Credit Card,Delivered
O04813,2026-03-22,C0871,UPI,Delivered
O04814,2025-09-06,C0618,Debit Card,Delivered
O04815,2025-07-12,C0137,COD,Delivered
O04816,2024-02-08,C0190,UPI,Delivered
O04817,2024-10-11,C0640,UPI,Delivered
O04818,2026-04-01,C0342,Net Banking,Delivered
O04819,2025-08-24,C0559,Debit Card,Delivered
O04820,2025-08-19,C0005,UPI,Delivered
O04821,2026-02-23,C0972,Credit Card,Delivered
O04822,2024-12-01,C0257,UPI,Delivered
O04823,2024-07-06,C0812,UPI,Delivered
O04824,2025-11-01,C0662,COD,Delivered
O04825,2024-08-30,C0806,Net Banking,Delivered
O04826,2024-03-13,C0243,Debit Card,Delivered
O04827,2025-04-23,C0787,UPI,Delivered
O04828,2025-07-14,C0720,UPI,Delivered
O04829,2024-04-10,C0415,COD,Delivered
O04830,2025-05-28,C0627,UPI,Delivered
O04831,2026-01-25,C0707,Credit Card,Delivered
O04832,2024-06-24,C0343,UPI,Delivered
O04833,2024-08-25,C0682,Credit Card,Delivered
O04834,2026-06-28,C0379,UPI,Delivered
O04835,2024-02-28,C0594,UPI,Delivered
O04836,2026-05-14,C0666,COD,Delivered
O04837,2024-04-08,C0653,Debit Card,Delivered
O04838,2026-05-20,C0826,UPI,Returned
O04839,2025-05-09,C0146,Debit Card,Delivered
O04840,2025-05-28,C0323,UPI,Delivered
O04841,2026-01-24,C0122,Credit Card,Delivered
O04842,2024-10-23,C0252,Debit Card,Delivered
O04843,2024-07-29,C0855,UPI,Delivered
O04844,2024-05-02,C0899,Credit Card,Cancelled
O04845,2024-08-16,C0311,Debit Card,Delivered
O04846,2025-08-16,C0601,COD,Returned
O04847,2025-10-17,C0475,Credit Card,Delivered
O04848,2025-01-22,C0570,UPI,Delivered
O04849,2024-05-19,C0492,UPI,Delivered
O04850,2025-06-24,C0575,Credit Card,Cancelled
O04851,2025-01-25,C0347,UPI,Delivered
O04852,2024-09-26,C0820,Credit Card,Delivered
O04853,2026-01-28,C0487,Debit Card,Delivered
O04854,2024-01-12,C0473,UPI,Delivered
O04855,2026-05-16,C0382,UPI,Delivered
O04856,2025-01-23,C0280,Credit Card,Delivered
O04857,2024-12-02,C0072,UPI,Returned
O04858,2025-05-20,C0521,COD,Delivered
O04859,2024-04-15,C0366,Credit Card,Delivered
O04860,2024-02-01,C0933,COD,Delivered
O04861,2024-03-14,C0094,COD,Delivered
O04862,2024-06-19,C0373,Net Banking,Delivered
O04863,2026-04-28,C0339,UPI,Delivered
O04864,2024-03-09,C0437,COD,Delivered
O04865,2026-03-23,C0336,UPI,Delivered
O04866,2024-12-27,C0664,UPI,Delivered
O04867,2025-10-10,C0492,Credit Card,Returned
O04868,2025-03-08,C0917,UPI,Delivered
O04869,2026-07-17,C0868,UPI,Delivered
O04870,2024-04-09,C0040,UPI,Delivered
O04871,2025-10-19,C0359,UPI,Delivered
O04872,2024-01-09,C0574,Debit Card,Delivered
O04873,2025-07-27,C0254,UPI,Delivered
O04874,2025-11-27,C0966,Credit Card,Cancelled
O04875,2024-01-29,C0581,COD,Delivered
O04876,2026-06-11,C0398,Credit Card,Delivered
O04877,2024-04-23,C0757,Debit Card,Delivered
O04878,2025-04-06,C0877,COD,Delivered
O04879,2026-07-09,C0170,UPI,Delivered
O04880,2024-05-22,C0690,Credit Card,Delivered
O04881,2025-01-24,C0701,COD,Delivered
O04882,2025-09-23,C0511,COD,Delivered
O04883,2025-11-12,C0260,Debit Card,Delivered
O04884,2024-06-05,C0584,UPI,Delivered
O04885,2024-11-30,C0984,COD,Delivered
O04886,2026-05-10,C0459,UPI,Returned
O04887,2024-09-16,C0529,Credit Card,Delivered
O04888,2024-03-22,C0882,Credit Card,Delivered
O04889,2026-01-23,C0341,Credit Card,Delivered
O04890,2025-03-16,C0057,Net Banking,Delivered
O04891,2024-06-20,C0218,Net Banking,Delivered
O04892,2024-08-18,C0619,Debit Card,Delivered
O04893,2025-12-20,C0816,UPI,Delivered
O04894,2024-03-15,C0940,Credit Card,Delivered
O04895,2024-09-26,C0685,Debit Card,Delivered
O04896,2026-06-17,C0731,Credit Card,Delivered
O04897,2025-09-17,C0464,COD,Delivered
O04898,2024-03-02,C0247,Net Banking,Delivered
O04899,2026-05-23,C0730,Debit Card,Delivered
O04900,2024-11-15,C0373,UPI,Delivered
O04901,2024-04-11,C0417,Debit Card,Cancelled
O04902,2025-03-04,C0031,COD,Delivered
